task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
468	99/8f5e31	5780345	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320661)	COMPLETED	0	2026-03-20 00:13:21.635	2m 18s	48s	215.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
471	80/a932ce	5780350	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320662)	COMPLETED	0	2026-03-20 00:14:09.216	2m 10s	1m 30s	99.5%	218.7 MB	222.3 MB	3.6 GB	3.3 KB
438	c7/3ff4d1	5780320	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320658)	COMPLETED	0	2026-03-20 00:10:25.936	7m 30s	6m	534.5%	19.2 GB	22.6 GB	21.9 GB	27.8 MB
424	76/8903dc	5780309	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866838)	COMPLETED	0	2026-03-20 00:09:14.152	8m 55s	7m 48s	583.9%	19.2 GB	22.7 GB	22.5 GB	27.8 MB
195	cb/b23f6a	5780079	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320657)	COMPLETED	0	2026-03-19 23:37:29.101	41m 5s	39m 53s	148.1%	718 MB	4.8 GB	66.3 GB	63.2 GB
208	8c/0824cd	5780160	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320673)	COMPLETED	0	2026-03-19 23:48:54.120	29m 55s	29m 36s	147.3%	655.9 MB	4.9 GB	48.2 GB	45.8 GB
207	0f/ea233c	5780154	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320671)	COMPLETED	0	2026-03-19 23:48:09.131	30m 50s	29m 46s	148.4%	654.6 MB	4.9 GB	48.7 GB	46.3 GB
417	0e/cbc21d	5780247	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866849)	COMPLETED	0	2026-03-20 00:06:14.149	13m 10s	12m 5s	473.7%	19.1 GB	22.5 GB	22.4 GB	27.9 MB
474	a0/b9a960	5780367	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320662)	COMPLETED	0	2026-03-20 00:16:20.159	3m 9s	1m 36s	97.7%	11.8 MB	15.4 MB	3.6 GB	75.1 MB
422	54/6c1837	5780300	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866843)	COMPLETED	0	2026-03-20 00:08:39.149	11m 5s	10m 53s	442.2%	19.1 GB	22.7 GB	22.5 GB	27.8 MB
477	ac/d84434	5780386	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320671)	COMPLETED	0	2026-03-20 00:19:00.190	1m 29s	1m 13s	99.3%	76.6 MB	80.2 MB	3 GB	3.3 KB
476	48/30fcda	5780384	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320673)	COMPLETED	0	2026-03-20 00:18:49.190	1m 45s	1m 15s	99.3%	76.5 MB	80.2 MB	3 GB	3.3 KB
475	fc/83f598	5780382	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320657)	COMPLETED	0	2026-03-20 00:18:35.181	2m 24s	1m 42s	99.3%	218.9 MB	222.4 MB	4 GB	3.3 KB
197	7c/4d1e87	5780088	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320664)	COMPLETED	0	2026-03-19 23:38:59.104	42m	40m 53s	147.8%	654.5 MB	4.8 GB	66.8 GB	63.6 GB
448	8d/3b5ef5	5780353	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320677)	COMPLETED	0	2026-03-20 00:14:29.158	6m 45s	6m 22s	529.9%	19.1 GB	22.6 GB	21.5 GB	27.7 MB
478	7a/dcf228	5780392	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320662)	COMPLETED	0	2026-03-20 00:19:30.873	1m 53s	37s	223.9%	18.2 GB	21.3 GB	17 GB	2.1 MB
480	cf/3d4518	5780404	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320673)	COMPLETED	0	2026-03-20 00:20:35.165	1m 34s	1m 22s	98.5%	11 MB	14.7 MB	3 GB	75.2 MB
479	3a/b98986	5780403	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320671)	COMPLETED	0	2026-03-20 00:20:30.164	1m 44s	1m 25s	98.0%	11 MB	14.7 MB	3 GB	74.5 MB
211	06/7f0405	5780164	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320674)	COMPLETED	0	2026-03-19 23:49:39.127	33m 5s	30m 33s	146.4%	706 MB	4.9 GB	49.1 GB	46.7 GB
484	d0/f5e7c7	5780420	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320673)	COMPLETED	0	2026-03-20 00:22:10.166	2m 14s	35s	215.3%	18.1 GB	21.3 GB	17 GB	2.1 MB
485	8a/221b1f	5780421	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320671)	COMPLETED	0	2026-03-20 00:22:15.162	2m 9s	35s	209.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
486	0d/e73e7a	5780424	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320674)	COMPLETED	0	2026-03-20 00:22:45.188	2m 14s	1m 14s	99.3%	76.6 MB	80.2 MB	3 GB	3.3 KB
449	40/bcff74	5780376	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320659)	COMPLETED	0	2026-03-20 00:17:55.491	7m 24s	5m 58s	525.5%	19 GB	22.6 GB	21.8 GB	27.8 MB
481	11/95f627	5780407	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320657)	COMPLETED	0	2026-03-20 00:20:59.192	4m 30s	1m 42s	97.7%	12.5 MB	16 MB	4 GB	74 MB
152	a8/305e2a	5779707	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866835)	COMPLETED	0	2026-03-19 23:05:59.115	1h 19m 30s	1h 18m 35s	150.0%	726.8 MB	4.9 GB	134.5 GB	128.3 GB
482	73/54b2dd	5780409	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320664)	COMPLETED	0	2026-03-20 00:21:01.339	4m 33s	1m 47s	99.5%	218.9 MB	222.4 MB	4.1 GB	3.3 KB
457	f1/53748b	5780377	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866857)	COMPLETED	0	2026-03-20 00:18:10.490	8m 29s	7m 17s	543.3%	19.1 GB	22.6 GB	22 GB	27.8 MB
464	cd/f3be92	5780393	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866855)	COMPLETED	0	2026-03-20 00:19:44.162	7m 30s	6m 24s	526.3%	18.9 GB	22.3 GB	22 GB	27.6 MB
490	c7/54de0d	5780448	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320657)	COMPLETED	0	2026-03-20 00:25:29.966	1m 54s	38s	205.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
221	4e/c6f5cd	5780231	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320680)	COMPLETED	0	2026-03-20 00:04:49.138	23m 5s	20m 33s	146.2%	647.3 MB	4.9 GB	32.3 GB	30.6 GB
489	37/a85429	5780443	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320674)	COMPLETED	0	2026-03-20 00:25:00.173	3m 9s	1m 23s	98.5%	11.1 MB	14.7 MB	3 GB	75.8 MB
492	1a/a32f68	5780451	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320664)	COMPLETED	0	2026-03-20 00:25:35.165	2m 54s	1m 42s	98.1%	12.4 MB	16 MB	4.1 GB	74.4 MB
495	02/0d90e4	5780500	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320674)	COMPLETED	0	2026-03-20 00:28:10.166	49s	34s	213.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
494	39/2d54be	5780496	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320680)	COMPLETED	0	2026-03-20 00:27:54.186	1m 15s	49s	99.2%	76.6 MB	80 MB	2.1 GB	3.3 KB
458	6e/728d09	5780390	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320656)	COMPLETED	0	2026-03-20 00:19:25.870	9m 53s	8m 30s	594.1%	19.2 GB	22.7 GB	22 GB	27.8 MB
465	54/066874	5780411	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320670)	COMPLETED	0	2026-03-20 00:21:14.165	8m 15s	7m 8s	552.4%	19.2 GB	22.6 GB	21.7 GB	27.8 MB
224	9d/08b234	5780234	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320679)	COMPLETED	0	2026-03-20 00:04:59.160	24m 45s	22m 24s	147.8%	627.5 MB	4.9 GB	36.8 GB	35 GB
491	69/d98ae6	5780449	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866835)	COMPLETED	0	2026-03-20 00:25:29.980	4m 59s	3m 45s	99.4%	219.7 MB	223.3 MB	7.9 GB	3.3 KB
496	f1/5c1e61	5780503	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320664)	COMPLETED	0	2026-03-20 00:28:31.611	2m 13s	50s	215.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
499	0c/b2f888	5780518	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320679)	COMPLETED	0	2026-03-20 00:29:45.194	1m 4s	56s	99.1%	76.7 MB	80 MB	2.3 GB	3.3 KB
498	d7/6b669d	5780513	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320680)	COMPLETED	0	2026-03-20 00:29:10.172	1m 54s	1m 12s	98.0%	9.9 MB	13.5 MB	2.1 GB	77.1 MB
503	a5/6d1641	5780538	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320680)	COMPLETED	0	2026-03-20 00:31:05.194	1m 9s	48s	201.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
470	cd/d53c6f	5780470	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320668)	COMPLETED	0	2026-03-20 00:26:39.172	6m 5s	5m 57s	527.5%	19.1 GB	22.6 GB	21.6 GB	27.7 MB
214	89/6063d5	5780209	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320672)	COMPLETED	0	2026-03-20 00:00:49.140	32m 5s	31m 38s	147.7%	653.4 MB	4.9 GB	51 GB	48.5 GB
466	15/c10477	5780445	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866858)	COMPLETED	0	2026-03-20 00:25:19.948	8m 34s	7m 5s	563.2%	19.2 GB	22.7 GB	22 GB	27.8 MB
502	ac/ab42a3	5780536	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320679)	COMPLETED	0	2026-03-20 00:30:50.175	3m 14s	1m 11s	98.6%	10.2 MB	13.8 MB	2.3 GB	74.7 MB
225	79/4e7bfd	5780237	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320686)	COMPLETED	0	2026-03-20 00:05:09.141	29m 25s	27m 16s	147.2%	726.3 MB	4.8 GB	43.9 GB	41.8 GB
506	2c/4a86a1	5780579	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320679)	COMPLETED	0	2026-03-20 00:34:05.193	1m 4s	37s	210.5%	18.1 GB	21.3 GB	17 GB	2.1 MB
500	e4/d8e735	5780523	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866835)	COMPLETED	0	2026-03-20 00:30:30.173	4m 59s	2m 36s	98.7%	17.8 MB	21.2 MB	7.9 GB	69.7 MB
505	3d/3d9402	5780563	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320672)	COMPLETED	0	2026-03-20 00:32:54.337	2m 50s	1m 18s	99.5%	218.5 MB	222.1 MB	3.2 GB	3.3 KB
469	63/834a74	5780478	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320665)	COMPLETED	0	2026-03-20 00:27:14.175	8m 40s	7m 31s	539.7%	19.2 GB	22.6 GB	22.1 GB	27.8 MB
473	62/fabc8b	5780515	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320661)	COMPLETED	0	2026-03-20 00:29:29.174	6m 25s	5m 58s	533.6%	19.1 GB	22.6 GB	22.1 GB	27.8 MB
230	40/69460a	5780274	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320688)	COMPLETED	0	2026-03-20 00:07:39.405	28m 20s	27m 9s	148.6%	676.8 MB	5 GB	44 GB	41.8 GB
472	2d/64420a	5780514	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320667)	COMPLETED	0	2026-03-20 00:29:19.171	7m 10s	6m 31s	536.6%	19.1 GB	22.6 GB	21.6 GB	27.7 MB
509	97/0edf78	5780601	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866835)	COMPLETED	0	2026-03-20 00:35:30.202	1m 9s	37s	208.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
507	ae/f1ee5a	5780584	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320686)	COMPLETED	0	2026-03-20 00:34:35.502	2m 34s	1m 8s	99.5%	76.6 MB	80 MB	2.7 GB	3.3 KB
510	c1/687fb4	5780602	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320672)	COMPLETED	0	2026-03-20 00:35:45.180	1m 44s	1m 29s	97.5%	11.2 MB	14.9 MB	3.2 GB	76 MB
231	1b/cd3ab3	5780296	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320694)	COMPLETED	0	2026-03-20 00:08:34.166	29m 5s	28m 49s	145.3%	657.3 MB	4.9 GB	45.6 GB	43.4 GB
216	d1/02880e	5780213	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320678)	COMPLETED	0	2026-03-20 00:01:29.142	36m 15s	33m 33s	148.1%	646.9 MB	4.8 GB	54.3 GB	51.7 GB
227	69/e9d171	5780286	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320684)	COMPLETED	0	2026-03-20 00:07:49.144	30m 10s	29m 6s	148.0%	642.3 MB	4.9 GB	46.9 GB	44.6 GB
511	0f/5114e1	5780607	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320688)	COMPLETED	0	2026-03-20 00:36:00.536	2m 34s	1m 10s	98.8%	76.7 MB	80 MB	2.8 GB	3.3 KB
513	e0/22037f	5780614	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320686)	COMPLETED	0	2026-03-20 00:37:10.202	1m 34s	1m 20s	98.3%	10.7 MB	14.3 MB	2.7 GB	75.6 MB
233	b4/079c69	5780305	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320681)	COMPLETED	0	2026-03-20 00:09:04.513	30m 15s	28m 55s	148.2%	656.7 MB	4.9 GB	47 GB	44.8 GB
514	60/f8b806	5780618	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320672)	COMPLETED	0	2026-03-20 00:37:31.373	2m 8s	35s	226.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
519	a3/b7957b	5780633	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320686)	COMPLETED	0	2026-03-20 00:38:45.187	54s	36s	218.8%	18.2 GB	21.3 GB	17 GB	2.1 MB
517	0d/98b6a1	5780623	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320684)	COMPLETED	0	2026-03-20 00:38:00.194	2m 9s	1m 11s	99.0%	76.7 MB	80.2 MB	2.9 GB	3.3 KB
515	8e/d1c471	5780620	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320694)	COMPLETED	0	2026-03-20 00:37:39.225	2m 35s	1m 17s	97.9%	76.6 MB	80.2 MB	2.9 GB	3.3 KB
518	15/23a368	5780632	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320688)	COMPLETED	0	2026-03-20 00:38:35.193	1m 44s	1m 20s	98.1%	10.6 MB	14.4 MB	2.8 GB	75.6 MB
516	5a/b98773	5780622	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320678)	COMPLETED	0	2026-03-20 00:37:44.225	2m 40s	1m 27s	99.2%	218.8 MB	222.1 MB	3.4 GB	3.3 KB
488	7c/193f66	5780578	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320671)	COMPLETED	0	2026-03-20 00:33:54.204	7m	6m 24s	544.3%	19.2 GB	22.6 GB	22.1 GB	27.8 MB
236	01/b55dcd	5780307	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320691)	COMPLETED	0	2026-03-20 00:09:09.511	31m 50s	30m 37s	148.3%	635.1 MB	4.9 GB	50.5 GB	48.1 GB
525	4e/d6b5b9	5780643	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320688)	COMPLETED	0	2026-03-20 00:40:20.211	49s	36s	225.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
520	0c/442c9a	5780634	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320681)	COMPLETED	0	2026-03-20 00:39:20.198	2m 24s	1m 14s	99.4%	76.6 MB	80.2 MB	2.9 GB	3.3 KB
175	28/62f139	5779984	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866854)	COMPLETED	0	2026-03-19 23:25:54.091	1h 15m 50s	1h 15m 9s	143.5%	745.4 MB	4.9 GB	102 GB	96.9 GB
524	ac/0632fe	5780642	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320694)	COMPLETED	0	2026-03-20 00:40:15.187	1m 34s	1m 22s	98.2%	11 MB	14.5 MB	2.9 GB	76.1 MB
523	a5/0998b5	5780640	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320684)	COMPLETED	0	2026-03-20 00:40:10.188	1m 44s	1m 23s	97.9%	11 MB	14.6 MB	2.9 GB	75.5 MB
526	a5/d209e4	5780644	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320678)	COMPLETED	0	2026-03-20 00:40:25.189	1m 34s	1m 29s	98.1%	11.6 MB	15.1 MB	3.4 GB	75.3 MB
483	f0/f96720	5780561	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320662)	COMPLETED	0	2026-03-20 00:32:44.181	9m 50s	9m 36s	602.1%	19.2 GB	22.7 GB	22.5 GB	27.9 MB
531	a0/3b61f5	5780657	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320694)	COMPLETED	0	2026-03-20 00:41:50.195	44s	36s	229.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
527	36/db028b	5780647	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320691)	COMPLETED	0	2026-03-20 00:41:00.189	2m 19s	1m 20s	99.1%	218.8 MB	222.1 MB	3.1 GB	3.3 KB
529	3d/f4858d	5780655	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320681)	COMPLETED	0	2026-03-20 00:41:45.217	1m 34s	1m 21s	98.2%	10.9 MB	14.6 MB	2.9 GB	74.6 MB
497	1c/e60b73	5780611	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320674)	COMPLETED	0	2026-03-20 00:36:29.185	7m	6m 2s	533.0%	19.2 GB	22.6 GB	22.1 GB	27.7 MB
535	5e/1091df	5780667	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320681)	COMPLETED	0	2026-03-20 00:43:20.219	49s	36s	213.2%	18.1 GB	21.3 GB	17 GB	2.1 MB
